fecha,precipitacion_mm,QC_Fisico,QC_IQR,QC_Ceros,QC_Temporal,QC_ENSO,Decision,UH,Estacion,Precip_postQC
2018-04-16,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-04-17,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-04-18,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-04-19,0.6000000000000001,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.6000000000000001
2018-04-20,1.8000000000000005,True,True,True,True,True,Aceptado,Matoc,Matoc_3,1.8000000000000005
2018-04-21,1.6,True,True,True,True,True,Aceptado,Matoc,Matoc_3,1.6
2018-04-22,2.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,2.2
2018-04-23,2.6,True,True,True,True,True,Aceptado,Matoc,Matoc_3,2.6
2018-04-24,5.4,True,True,True,True,True,Aceptado,Matoc,Matoc_3,5.4
2018-04-25,1.7999999999999998,True,True,True,True,True,Aceptado,Matoc,Matoc_3,1.7999999999999998
2018-04-26,1.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,1.0
2018-04-27,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-04-28,2.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,2.2
2018-04-29,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-04-30,0.6000000000000001,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.6000000000000001
2018-05-01,1.6,True,False,True,True,True,Revisar,Matoc,Matoc_3,1.6
2018-05-02,2.2,True,False,True,True,True,Revisar,Matoc,Matoc_3,2.2
2018-05-03,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-05-04,4.0,True,False,True,True,True,Revisar,Matoc,Matoc_3,4.0
2018-05-05,10.2,True,False,True,True,True,Revisar,Matoc,Matoc_3,10.2
2018-05-06,0.0,True,True,False,True,True,Revisar,Matoc,Matoc_3,0.0
2018-05-07,2.2,True,False,True,True,True,Revisar,Matoc,Matoc_3,2.2
2018-05-08,0.6000000000000001,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.6000000000000001
2018-05-09,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-05-10,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-05-11,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-05-12,1.2,True,False,True,True,True,Revisar,Matoc,Matoc_3,1.2
2018-05-13,2.2,True,False,True,True,True,Revisar,Matoc,Matoc_3,2.2
2018-05-14,3.8,True,False,True,True,True,Revisar,Matoc,Matoc_3,3.8
2018-05-15,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-05-16,3.6,True,False,True,True,True,Revisar,Matoc,Matoc_3,3.6
2018-05-17,2.0,True,False,True,True,True,Revisar,Matoc,Matoc_3,2.0
2018-05-18,1.4,True,False,True,True,True,Revisar,Matoc,Matoc_3,
2018-05-19,2.6,True,False,True,True,True,Revisar,Matoc,Matoc_3,2.6
2018-05-20,2.0,True,False,True,True,True,Revisar,Matoc,Matoc_3,2.0
2018-05-21,7.800000000000001,True,False,True,True,True,Revisar,Matoc,Matoc_3,7.800000000000001
2018-05-22,6.0,True,False,True,True,True,Revisar,Matoc,Matoc_3,6.0
2018-05-23,2.6,True,False,True,True,True,Revisar,Matoc,Matoc_3,2.6
2018-05-24,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-05-25,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-05-26,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-05-27,0.4,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.4
2018-05-28,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-05-29,0.8,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.8
2018-05-30,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-05-31,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-06-01,1.4,True,False,True,True,True,Revisar,Matoc,Matoc_3,1.4
2018-06-02,0.0,True,True,False,True,True,Revisar,Matoc,Matoc_3,0.0
2018-06-03,1.2000000000000002,True,False,True,True,True,Revisar,Matoc,Matoc_3,1.2000000000000002
2018-06-04,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-06-05,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-06-06,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-06-07,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-06-08,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-06-09,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-06-10,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-06-11,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-06-12,0.4,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.4
2018-06-13,3.8,True,False,True,True,True,Revisar,Matoc,Matoc_3,
2018-06-14,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-06-15,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-06-16,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-06-17,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-06-18,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-06-19,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-06-20,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-06-21,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-06-22,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-06-23,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-06-24,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-06-25,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-06-26,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-06-27,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-06-28,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-06-29,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-06-30,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-01,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-02,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-03,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-04,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-05,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-06,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-07,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-08,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-09,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-10,0.6000000000000001,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.6000000000000001
2018-07-11,5.4,True,False,True,True,True,Revisar,Matoc,Matoc_3,5.4
2018-07-12,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-07-13,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-14,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-15,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-16,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-17,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-07-18,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-19,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-20,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-21,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-07-22,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-07-23,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-24,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-25,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-26,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-27,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-07-28,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-29,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-30,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-07-31,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-08-01,1.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,1.0
2018-08-02,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-08-03,1.6,True,False,True,True,True,Revisar,Matoc,Matoc_3,1.6
2018-08-04,3.2,True,False,True,True,True,Revisar,Matoc,Matoc_3,
2018-08-05,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-08-06,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-08-07,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-08-08,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-08-09,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-08-10,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-08-11,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-08-12,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-08-13,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-08-14,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-08-15,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-08-16,0.4,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.4
2018-08-17,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-08-18,1.2000000000000002,True,False,True,True,True,Revisar,Matoc,Matoc_3,1.2000000000000002
2018-08-19,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-08-20,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-08-21,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-08-22,0.6000000000000001,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.6000000000000001
2018-08-23,0.4,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.4
2018-08-24,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-08-25,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-08-26,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-08-27,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-08-28,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-08-29,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-08-30,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-08-31,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-09-01,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-09-02,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-09-03,1.6,True,False,True,True,True,Revisar,Matoc,Matoc_3,1.6
2018-09-04,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-09-05,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-09-06,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-09-07,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-09-08,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-09-09,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-09-10,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-09-11,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-09-12,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-09-13,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-09-14,0.4,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.4
2018-09-15,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-09-16,1.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,1.0
2018-09-17,5.000000000000001,True,False,True,True,True,Revisar,Matoc,Matoc_3,5.000000000000001
2018-09-18,1.7999999999999998,True,False,True,True,True,Revisar,Matoc,Matoc_3,1.7999999999999998
2018-09-19,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-09-20,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-09-21,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-09-22,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-09-23,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-09-24,1.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,1.0
2018-09-25,2.0,True,False,True,True,True,Revisar,Matoc,Matoc_3,2.0
2018-09-26,1.2,True,False,True,True,True,Revisar,Matoc,Matoc_3,
2018-09-27,0.2,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.2
2018-09-28,0.0,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.0
2018-09-29,0.8,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.8
2018-09-30,3.4000000000000004,True,False,True,True,True,Revisar,Matoc,Matoc_3,3.4000000000000004
2018-10-01,0.4,True,True,True,True,True,Aceptado,Matoc,Matoc_3,0.4
2018-10-02,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-03,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-04,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-05,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-06,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-07,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-08,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-09,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-10,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-11,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-12,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-13,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-14,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-15,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-16,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-17,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-18,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-19,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-20,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-21,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-22,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-23,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-24,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-25,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-26,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-27,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-28,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-29,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-30,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-10-31,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-01,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-02,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-03,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-04,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-05,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-06,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-07,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-08,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-09,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-10,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-11,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-12,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-13,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-14,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-15,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-16,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-17,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-18,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-19,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-20,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-21,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-22,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-23,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-24,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-25,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-26,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-27,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-28,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-29,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-11-30,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-01,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-02,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-03,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-04,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-05,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-06,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-07,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-08,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-09,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-10,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-11,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-12,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-13,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-14,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-15,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-16,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-17,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-18,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-19,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-20,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-21,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-22,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-23,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-24,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-25,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-26,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-27,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-28,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-29,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-30,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2018-12-31,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-01,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-02,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-03,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-04,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-05,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-06,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-07,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-08,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-09,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-10,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-11,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-12,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-13,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-14,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-15,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-16,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-17,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-18,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-19,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-20,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-21,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-22,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-23,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-24,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-25,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-26,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-27,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-28,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-29,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-30,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-01-31,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-01,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-02,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-03,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-04,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-05,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-06,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-07,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-08,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-09,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-10,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-11,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-12,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-13,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-14,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-15,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-16,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-17,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-18,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-19,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-20,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-21,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-22,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-23,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-24,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-25,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-26,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-27,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-02-28,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-01,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-02,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-03,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-04,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-05,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-06,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-07,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-08,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-09,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-10,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-11,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-12,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-13,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-14,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-15,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-16,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-17,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-18,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-19,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-20,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-21,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-22,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-23,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-24,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-25,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-26,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-27,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-28,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-29,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-30,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-03-31,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-04-01,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-04-02,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-04-03,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-04-04,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-04-05,,False,False,True,False,True,Completar,Matoc,Matoc_3,
2019-04-06,,False,False,True,False,True,Completar,Matoc,Matoc_3,
