fecha,Q_m3s
2014-11-01,0.008337556955711804
2014-11-02,0.007326057534347222
2014-11-03,0.007067939808454862
2014-11-04,0.006673696516538194
2014-11-05,0.006278070436458333
2014-11-06,0.005944904089673611
2014-11-07,0.01076375689442014
2014-11-08,0.012918444123541668
2014-11-09,0.010324390678614584
2014-11-10,0.016906497537541667
2014-11-11,0.029702331556631947
2014-11-12,0.028915206370381943
2014-11-13,0.06329332517077464
2014-11-14,0.0634553820170139
2014-11-15,0.050163392354409725
2014-11-16,0.07665080241692307
2014-11-17,0.08373246872482638
2014-11-18,0.06572713946909722
2014-11-19,0.04621853055732639
2014-11-20,0.033326624648541664
2014-11-21,0.024746364425902778
2014-11-22,0.01975496366454861
2014-11-23,0.01664301651871528
2014-11-24,0.013729865036284723
2014-11-25,0.011349082939038194
2014-11-26,0.009959623970256945
2014-11-27,0.008885595939605166
2014-11-28,
2014-11-29,
2014-11-30,
2014-12-01,
2014-12-02,
2014-12-03,
2014-12-04,
2014-12-05,
2014-12-06,
2014-12-07,
2014-12-08,
2014-12-09,
2014-12-10,
2014-12-11,
2014-12-12,
2014-12-13,
2014-12-14,
2014-12-15,
2014-12-16,
2014-12-17,
2014-12-18,
2014-12-19,
2014-12-20,
2014-12-21,
2014-12-22,
2014-12-23,
2014-12-24,
2014-12-25,
2014-12-26,
2014-12-27,
2014-12-28,
2014-12-29,
2014-12-30,
2014-12-31,
2015-01-01,
2015-01-02,
2015-01-03,
2015-01-04,
2015-01-05,
2015-01-06,
2015-01-07,
2015-01-08,
2015-01-09,
2015-01-10,
2015-01-11,
2015-01-12,
2015-01-13,
2015-01-14,
2015-01-15,
2015-01-16,
2015-01-17,
2015-01-18,
2015-01-19,
2015-01-20,
2015-01-21,
2015-01-22,
2015-01-23,
2015-01-24,
2015-01-25,
2015-01-26,
2015-01-27,
2015-01-28,
2015-01-29,
2015-01-30,
2015-01-31,
2015-02-01,
2015-02-02,
2015-02-03,
2015-02-04,
2015-02-05,
2015-02-06,
2015-02-07,
2015-02-08,
2015-02-09,
2015-02-10,
2015-02-11,
2015-02-12,
2015-02-13,
2015-02-14,
2015-02-15,
2015-02-16,
2015-02-17,
2015-02-18,0.04296670476190476
2015-02-19,0.04011960416666667
2015-02-20,0.03506229166666666
2015-02-21,0.031377062500000004
2015-02-22,0.04362966083916084
2015-02-23,0.03907569444444445
2015-02-24,0.03617267013888889
2015-02-25,0.03223399652777778
2015-02-26,0.02868619444444444
2015-02-27,0.02842035416666667
2015-02-28,0.026850770833333332
2015-03-01,0.053355908450704224
2015-03-02,0.07968721863799283
2015-03-03,0.09805858947368422
2015-03-04,0.10926687878787879
2015-03-05,0.11731345454545454
2015-03-06,0.11783664788732395
2015-03-07,0.11025370526315789
2015-03-08,0.09398429965156795
2015-03-09,0.08097137847222222
2015-03-10,0.06855220833333334
2015-03-11,0.057748934027777775
2015-03-12,0.05277941666666666
2015-03-13,0.0536854375
2015-03-14,0.046420100694444445
2015-03-15,0.06433891353383459
2015-03-16,0.10305315789473683
2015-03-17,0.10622539705882353
2015-03-18,0.11869377622377623
2015-03-19,0.11345509722222223
2015-03-20,0.10791743055555555
2015-03-21,0.12028164583333334
2015-03-22,0.11643696180555556
2015-03-23,0.11113653819444444
2015-03-24,0.11670912891986063
2015-03-25,0.1112087361111111
2015-03-26,0.09565709027777777
2015-03-27,0.08794324305555555
2015-03-28,0.09169855902777778
2015-03-29,0.08391426736111111
2015-03-30,0.079536125
2015-03-31,0.08873492708333333
2015-04-01,0.102644
2015-04-02,0.09601522456140352
2015-04-03,0.08301380555555556
2015-04-04,0.08095753658536585
2015-04-05,0.08005984722222222
2015-04-06,0.07027759722222221
2015-04-07,0.061015253472222225
2015-04-08,0.05816119512195122
2015-04-09,0.05087792361111111
2015-04-10,0.05515567013888889
2015-04-11,0.04890505902777778
2015-04-12,0.03976485763888889
2015-04-13,0.03577937847222222
2015-04-14,0.03668585763888889
2015-04-15,0.05846738461538461
2015-04-16,0.0706121388888889
2015-04-17,0.07004584375
2015-04-18,0.07991554347826087
2015-04-19,0.08178520138888888
2015-04-20,0.07618673611111111
2015-04-21,0.07155283680555555
2015-04-22,0.061281618055555556
2015-04-23,0.04981293402777778
2015-04-24,0.043434163194444445
2015-04-25,0.04033520486111111
2015-04-26,0.038754809027777774
2015-04-27,0.03285135069444444
2015-04-28,0.029498322916666667
2015-04-29,0.027034979166666667
2015-04-30,0.039180237762237766
2015-05-01,0.04996701773049646
2015-05-02,0.09593970300751879
2015-05-03,0.08470948263888889
2015-05-04,0.07168787500000001
2015-05-05,0.057206253472222225
2015-05-06,0.04562583333333334
2015-05-07,0.038823375
2015-05-08,0.03445725347222222
2015-05-09,0.030283753472222223
2015-05-10,0.02709825
2015-05-11,0.025026722222222225
2015-05-12,0.023294194945848373
2015-05-13,
2015-05-14,
2015-05-15,
2015-05-16,
2015-05-17,
2015-05-18,
2015-05-19,
2015-05-20,
2015-05-21,
2015-05-22,
2015-05-23,
2015-05-24,
2015-05-25,
2015-05-26,
2015-05-27,
2015-05-28,
2015-05-29,
2015-05-30,
2015-05-31,
2015-06-01,
2015-06-02,
2015-06-03,
2015-06-04,
2015-06-05,
2015-06-06,
2015-06-07,
2015-06-08,
2015-06-09,
2015-06-10,
2015-06-11,
2015-06-12,
2015-06-13,
2015-06-14,
2015-06-15,
2015-06-16,
2015-06-17,
2015-06-18,
2015-06-19,
2015-06-20,
2015-06-21,
2015-06-22,
2015-06-23,
2015-06-24,
2015-06-25,
2015-06-26,
2015-06-27,
2015-06-28,
2015-06-29,
2015-06-30,
2015-07-01,
2015-07-02,
2015-07-03,
2015-07-04,
2015-07-05,
2015-07-06,
2015-07-07,
2015-07-08,
2015-07-09,
2015-07-10,
2015-07-11,
2015-07-12,
2015-07-13,
2015-07-14,
2015-07-15,
2015-07-16,
2015-07-17,
2015-07-18,
2015-07-19,
2015-07-20,
2015-07-21,
2015-07-22,
2015-07-23,
2015-07-24,
2015-07-25,
2015-07-26,
2015-07-27,
2015-07-28,
2015-07-29,
2015-07-30,
2015-07-31,
2015-08-01,
2015-08-02,
2015-08-03,
2015-08-04,
2015-08-05,
2015-08-06,
2015-08-07,
2015-08-08,
2015-08-09,
2015-08-10,
2015-08-11,
2015-08-12,
2015-08-13,
2015-08-14,
2015-08-15,
2015-08-16,
2015-08-17,
2015-08-18,
2015-08-19,
2015-08-20,
2015-08-21,
2015-08-22,
2015-08-23,
2015-08-24,
2015-08-25,
2015-08-26,
2015-08-27,
2015-08-28,
2015-08-29,
2015-08-30,
2015-08-31,
2015-09-01,
2015-09-02,
2015-09-03,
2015-09-04,
2015-09-05,
2015-09-06,
2015-09-07,
2015-09-08,
2015-09-09,
2015-09-10,
2015-09-11,
2015-09-12,
2015-09-13,
2015-09-14,
2015-09-15,
2015-09-16,
2015-09-17,
2015-09-18,
2015-09-19,
2015-09-20,
2015-09-21,
2015-09-22,
2015-09-23,
2015-09-24,
2015-09-25,
2015-09-26,
2015-09-27,
2015-09-28,
2015-09-29,
2015-09-30,
2015-10-01,
2015-10-02,
2015-10-03,
2015-10-04,
2015-10-05,
2015-10-06,
2015-10-07,
2015-10-08,
2015-10-09,
2015-10-10,
2015-10-11,
2015-10-12,
2015-10-13,
2015-10-14,
2015-10-15,
2015-10-16,
2015-10-17,
2015-10-18,
2015-10-19,
2015-10-20,
2015-10-21,
2015-10-22,
2015-10-23,
2015-10-24,
2015-10-25,
2015-10-26,
2015-10-27,
2015-10-28,
2015-10-29,
2015-10-30,
2015-10-31,
2015-11-01,
2015-11-02,
2015-11-03,
2015-11-04,
2015-11-05,
2015-11-06,
2015-11-07,
2015-11-08,
2015-11-09,
2015-11-10,
2015-11-11,
2015-11-12,
2015-11-13,
2015-11-14,
2015-11-15,
2015-11-16,
2015-11-17,
2015-11-18,
2015-11-19,
2015-11-20,
2015-11-21,
2015-11-22,
2015-11-23,
2015-11-24,
2015-11-25,
2015-11-26,
2015-11-27,
2015-11-28,
2015-11-29,
2015-11-30,
2015-12-01,
2015-12-02,
2015-12-03,
2015-12-04,
2015-12-05,
2015-12-06,
2015-12-07,
2015-12-08,
2015-12-09,
2015-12-10,
2015-12-11,
2015-12-12,
2015-12-13,
2015-12-14,
2015-12-15,
2015-12-16,
2015-12-17,
2015-12-18,
2015-12-19,
2015-12-20,
2015-12-21,
2015-12-22,
2015-12-23,
2015-12-24,
2015-12-25,
2015-12-26,
2015-12-27,
2015-12-28,
2015-12-29,
2015-12-30,
2015-12-31,
2016-01-01,
2016-01-02,
2016-01-03,
2016-01-04,
2016-01-05,
2016-01-06,
2016-01-07,
2016-01-08,
2016-01-09,
2016-01-10,
2016-01-11,
2016-01-12,
2016-01-13,
2016-01-14,
2016-01-15,
2016-01-16,
2016-01-17,
2016-01-18,
2016-01-19,
2016-01-20,
2016-01-21,
2016-01-22,
2016-01-23,
2016-01-24,
2016-01-25,
2016-01-26,
2016-01-27,
2016-01-28,
2016-01-29,
2016-01-30,
2016-01-31,
2016-02-01,
2016-02-02,
2016-02-03,
2016-02-04,
2016-02-05,
2016-02-06,
2016-02-07,
2016-02-08,
2016-02-09,
2016-02-10,
2016-02-11,
2016-02-12,
2016-02-13,
2016-02-14,
2016-02-15,
2016-02-16,
2016-02-17,
2016-02-18,
2016-02-19,
2016-02-20,
2016-02-21,
2016-02-22,
2016-02-23,
2016-02-24,
2016-02-25,
2016-02-26,
2016-02-27,
2016-02-28,
2016-02-29,
2016-03-01,
2016-03-02,
2016-03-03,
2016-03-04,
2016-03-05,
2016-03-06,
2016-03-07,
2016-03-08,
2016-03-09,
2016-03-10,
2016-03-11,
2016-03-12,
2016-03-13,
2016-03-14,
2016-03-15,
2016-03-16,
2016-03-17,
2016-03-18,
2016-03-19,
2016-03-20,
2016-03-21,
2016-03-22,
2016-03-23,
2016-03-24,
2016-03-25,
2016-03-26,
2016-03-27,
2016-03-28,
2016-03-29,
2016-03-30,
2016-03-31,
2016-04-01,
2016-04-02,
2016-04-03,
2016-04-04,
2016-04-05,
2016-04-06,
2016-04-07,
2016-04-08,
2016-04-09,
2016-04-10,
2016-04-11,
2016-04-12,
2016-04-13,
2016-04-14,
2016-04-15,
2016-04-16,
2016-04-17,
2016-04-18,
2016-04-19,
2016-04-20,
2016-04-21,
2016-04-22,
2016-04-23,
2016-04-24,
2016-04-25,
2016-04-26,
2016-04-27,
2016-04-28,
2016-04-29,
2016-04-30,
2016-05-01,
2016-05-02,
2016-05-03,
2016-05-04,
2016-05-05,
2016-05-06,
2016-05-07,
2016-05-08,
2016-05-09,
2016-05-10,
2016-05-11,
2016-05-12,
2016-05-13,
2016-05-14,
2016-05-15,
2016-05-16,
2016-05-17,
2016-05-18,
2016-05-19,
2016-05-20,
2016-05-21,
2016-05-22,
2016-05-23,
2016-05-24,
2016-05-25,
2016-05-26,
2016-05-27,
2016-05-28,
2016-05-29,
2016-05-30,
2016-05-31,
2016-06-01,
2016-06-02,
2016-06-03,
2016-06-04,
2016-06-05,
2016-06-06,
2016-06-07,
2016-06-08,
2016-06-09,
2016-06-10,
2016-06-11,
2016-06-12,
2016-06-13,
2016-06-14,
2016-06-15,
2016-06-16,
2016-06-17,
2016-06-18,
2016-06-19,
2016-06-20,
2016-06-21,
2016-06-22,
2016-06-23,
2016-06-24,
2016-06-25,
2016-06-26,
2016-06-27,
2016-06-28,
2016-06-29,
2016-06-30,
2016-07-01,
2016-07-02,
2016-07-03,
2016-07-04,
2016-07-05,
2016-07-06,
2016-07-07,
2016-07-08,
2016-07-09,
2016-07-10,
2016-07-11,
2016-07-12,
2016-07-13,
2016-07-14,
2016-07-15,
2016-07-16,
2016-07-17,
2016-07-18,
2016-07-19,
2016-07-20,
2016-07-21,
2016-07-22,
2016-07-23,
2016-07-24,
2016-07-25,
2016-07-26,
2016-07-27,
2016-07-28,
2016-07-29,
2016-07-30,
2016-07-31,
2016-08-01,
2016-08-02,
2016-08-03,
2016-08-04,
2016-08-05,
2016-08-06,
2016-08-07,
2016-08-08,
2016-08-09,
2016-08-10,
2016-08-11,
2016-08-12,
2016-08-13,
2016-08-14,
2016-08-15,
2016-08-16,
2016-08-17,
2016-08-18,
2016-08-19,
2016-08-20,
2016-08-21,
2016-08-22,
2016-08-23,
2016-08-24,
2016-08-25,
2016-08-26,
2016-08-27,
2016-08-28,
2016-08-29,
2016-08-30,
2016-08-31,
2016-09-01,
2016-09-02,
2016-09-03,
2016-09-04,
2016-09-05,
2016-09-06,
2016-09-07,
2016-09-08,
2016-09-09,
2016-09-10,
2016-09-11,
2016-09-12,
2016-09-13,
2016-09-14,
2016-09-15,
2016-09-16,
2016-09-17,
2016-09-18,
2016-09-19,
2016-09-20,
2016-09-21,
2016-09-22,
2016-09-23,
2016-09-24,
2016-09-25,
2016-09-26,
2016-09-27,
2016-09-28,
2016-09-29,
2016-09-30,
2016-10-01,
2016-10-02,
2016-10-03,
2016-10-04,
2016-10-05,
2016-10-06,
2016-10-07,
2016-10-08,
2016-10-09,
2016-10-10,
2016-10-11,
2016-10-12,
2016-10-13,
2016-10-14,
2016-10-15,
2016-10-16,
2016-10-17,
2016-10-18,
2016-10-19,
2016-10-20,
2016-10-21,
2016-10-22,
2016-10-23,
2016-10-24,
2016-10-25,
2016-10-26,
2016-10-27,
2016-10-28,
2016-10-29,
2016-10-30,
2016-10-31,
2016-11-01,
2016-11-02,
2016-11-03,
2016-11-04,
2016-11-05,
2016-11-06,
2016-11-07,
2016-11-08,
2016-11-09,
2016-11-10,
2016-11-11,
2016-11-12,
2016-11-13,
2016-11-14,
2016-11-15,
2016-11-16,
2016-11-17,
2016-11-18,
2016-11-19,
2016-11-20,
2016-11-21,
2016-11-22,
2016-11-23,
2016-11-24,
2016-11-25,
2016-11-26,
2016-11-27,
2016-11-28,
2016-11-29,
2016-11-30,
2016-12-01,
2016-12-02,
2016-12-03,
2016-12-04,
2016-12-05,
2016-12-06,
2016-12-07,
2016-12-08,
2016-12-09,
2016-12-10,
2016-12-11,
2016-12-12,
2016-12-13,
2016-12-14,
2016-12-15,
2016-12-16,
2016-12-17,
2016-12-18,
2016-12-19,
2016-12-20,
2016-12-21,
2016-12-22,
2016-12-23,
2016-12-24,
2016-12-25,
2016-12-26,
2016-12-27,
2016-12-28,
2016-12-29,
2016-12-30,
2016-12-31,
2017-01-01,
2017-01-02,
2017-01-03,
2017-01-04,
2017-01-05,
2017-01-06,
2017-01-07,
2017-01-08,
2017-01-09,
2017-01-10,
2017-01-11,
2017-01-12,
2017-01-13,
2017-01-14,
2017-01-15,
2017-01-16,
2017-01-17,
2017-01-18,
2017-01-19,
2017-01-20,
2017-01-21,
2017-01-22,
2017-01-23,
2017-01-24,
2017-01-25,
2017-01-26,
2017-01-27,
2017-01-28,
2017-01-29,
2017-01-30,
2017-01-31,
2017-02-01,
2017-02-02,
2017-02-03,
2017-02-04,
2017-02-05,
2017-02-06,
2017-02-07,
2017-02-08,
2017-02-09,
2017-02-10,
2017-02-11,
2017-02-12,
2017-02-13,
2017-02-14,
2017-02-15,
2017-02-16,
2017-02-17,
2017-02-18,
2017-02-19,
2017-02-20,
2017-02-21,
2017-02-22,
2017-02-23,
2017-02-24,
2017-02-25,
2017-02-26,
2017-02-27,
2017-02-28,
2017-03-01,
2017-03-02,
2017-03-03,
2017-03-04,
2017-03-05,
2017-03-06,0.08446273336
2017-03-07,0.07906662378245422
2017-03-08,0.09833034087415686
2017-03-09,0.08510169271361111
2017-03-10,0.08882850031466899
2017-03-11,0.08465944956510417
2017-03-12,0.06755700399329861
2017-03-13,0.060652987450312494
2017-03-14,0.0785382617597244
2017-03-15,0.09943535279444056
2017-03-16,0.10775355239114982
2017-03-17,0.08745373127930556
2017-03-18,0.08971337079922795
2017-03-19,0.08618588400197917
2017-03-20,0.07589381264447917
2017-03-21,0.08897485188520979
2017-03-22,0.07576653688086805
2017-03-23,0.07562657804149304
2017-03-24,0.07403877688927082
2017-03-25,0.07482088251045296
2017-03-26,0.07558990095104166
2017-03-27,0.07609689475784723
2017-03-28,0.07254973472975611
2017-03-29,0.07705776787435088
2017-03-30,0.09654289481817165
2017-03-31,0.07499071408020834
2017-04-01,0.06588578299024561
2017-04-02,0.06141307016020833
2017-04-03,0.0668058983778125
2017-04-04,0.0791209089001626
2017-04-05,0.07925278562163195
2017-04-06,0.06260254168003472
2017-04-07,0.05449229216739583
2017-04-08,0.04939257477163194
2017-04-09,0.06289015863675183
2017-04-10,0.06537238184135416
2017-04-11,0.060486633670902776
2017-04-12,0.053736212721249996
2017-04-13,0.048046630439375
2017-04-14,0.04142039672399306
2017-04-15,0.03343505612340278
2017-04-16,0.026300754348784722
2017-04-17,0.02760149975185965
2017-04-18,0.03744998158361111
2017-04-19,0.04253432971402778
2017-04-20,0.0407499893346875
2017-04-21,0.03572824399895833
2017-04-22,0.028149507227291665
2017-04-23,0.02832658539170139
2017-04-24,0.025948167135208332
2017-04-25,0.022115679513090278
2017-04-26,0.02081406901510417
2017-04-27,0.02307643245076389
2017-04-28,0.019320134209479166
2017-04-29,0.01783714205829861
2017-04-30,0.016046272894166668
2017-05-01,0.01348317593513889
2017-05-02,0.012992123444270833
2017-05-03,0.011772110383003472
2017-05-04,0.011458064406131944
2017-05-05,0.02087166441164311
2017-05-06,0.038405614673908045
2017-05-07,0.05314236683611111
2017-05-08,0.045679452551666666
2017-05-09,0.04221796111649306
2017-05-10,0.04548238708277778
2017-05-11,0.04609559970961805
2017-05-12,0.04209409364128472
2017-05-13,0.03628049254354167
2017-05-14,0.032087614177708335
2017-05-15,0.04178015703077465
2017-05-16,0.049241550925937495
2017-05-17,0.0482502641403125
2017-05-18,0.042951226799166665
2017-05-19,0.03874957838392361
2017-05-20,0.040394781511111116
2017-05-21,0.045950775796874996
2017-05-22,0.043123594581180556
2017-05-23,0.0418595530471875
2017-05-24,0.034251264511354164
2017-05-25,0.027760927427743054
2017-05-26,0.02251896212298611
2017-05-27,0.019481292700833333
2017-05-28,0.01674878712003891
2017-05-29,
2017-05-30,
2017-05-31,
2017-06-01,
2017-06-02,
2017-06-03,
2017-06-04,
2017-06-05,
2017-06-06,
2017-06-07,
2017-06-08,
2017-06-09,
2017-06-10,
2017-06-11,
2017-06-12,
2017-06-13,
2017-06-14,
2017-06-15,
2017-06-16,
2017-06-17,
2017-06-18,
2017-06-19,
2017-06-20,
2017-06-21,
2017-06-22,
2017-06-23,
2017-06-24,
2017-06-25,
2017-06-26,
2017-06-27,
2017-06-28,
2017-06-29,
2017-06-30,
2017-07-01,
2017-07-02,
2017-07-03,
2017-07-04,
2017-07-05,
2017-07-06,
2017-07-07,
2017-07-08,
2017-07-09,
2017-07-10,
2017-07-11,
2017-07-12,
2017-07-13,
2017-07-14,
2017-07-15,
2017-07-16,
2017-07-17,
2017-07-18,
2017-07-19,
2017-07-20,
2017-07-21,
2017-07-22,
2017-07-23,
2017-07-24,
2017-07-25,
2017-07-26,
2017-07-27,
2017-07-28,
2017-07-29,
2017-07-30,
2017-07-31,
2017-08-01,
2017-08-02,
2017-08-03,
2017-08-04,
2017-08-05,
2017-08-06,
2017-08-07,
2017-08-08,
2017-08-09,
2017-08-10,
2017-08-11,
2017-08-12,
2017-08-13,
2017-08-14,
2017-08-15,
2017-08-16,
2017-08-17,
2017-08-18,
2017-08-19,
2017-08-20,
2017-08-21,
2017-08-22,
2017-08-23,
2017-08-24,0.00031094826605102037
2017-08-25,0.00034746183705902775
2017-08-26,0.00037346724984375
2017-08-27,0.00037610081026041663
2017-08-28,0.0005793704037604167
2017-08-29,0.0005055383030243056
2017-08-30,0.000406815855375
2017-08-31,0.0003432113129618055
2017-09-01,0.0003009389138125
2017-09-02,0.0002819248946979167
2017-09-03,0.0002817210135694444
2017-09-04,0.0002857387503611111
2017-09-05,0.0002767466416284722
2017-09-06,0.0002809891747083333
2017-09-07,0.0003792126934166666
2017-09-08,0.00034932389285069444
2017-09-09,0.00033886457155555557
2017-09-10,0.00034580950715972224
2017-09-11,0.0004256323823506944
2017-09-12,0.0005278797583888889
2017-09-13,0.0006867851475173612
2017-09-14,0.0006949124171145833
2017-09-15,0.0008112250208402777
2017-09-16,0.0008291230762256945
2017-09-17,0.0009180696761597223
2017-09-18,0.0007512951603263888
2017-09-19,0.0006159445003819444
2017-09-20,0.0004964618126423611
2017-09-21,0.004694358602926573
2017-09-22,0.0022405024604375003
2017-09-23,0.0014507876392118055
2017-09-24,0.0011602556046805554
2017-09-25,0.007791921733658537
2017-09-26,0.005411187091818815
2017-09-27,0.0037964523770243055
2017-09-28,0.0024944454322708334
2017-09-29,0.001990988178590278
2017-09-30,0.0017593516725312498
2017-10-01,0.001365390926097222
2017-10-02,0.0011716689456666666
2017-10-03,0.001340931752986111
2017-10-04,0.0013884559956006944
2017-10-05,0.0011537566009375
2017-10-06,0.0009365553514895834
2017-10-07,0.0018627602875243056
2017-10-08,0.0020734185504965278
2017-10-09,0.0019242098769305556
2017-10-10,0.0017720087924201389
2017-10-11,0.0014498778450381944
2017-10-12,0.0012688728702881945
2017-10-13,0.0011395129434236112
2017-10-14,0.0010477585020555555
2017-10-15,0.0010170913754027778
2017-10-16,0.0008193954903368056
2017-10-17,0.0007310056113194444
2017-10-18,0.0006428220051493055
2017-10-19,0.0006139587471777004
2017-10-20,0.0007940278333159722
2017-10-21,0.0007076673586041666
2017-10-22,0.0007863154696944445
2017-10-23,0.00110249317590625
2017-10-24,0.0009744087857118055
2017-10-25,0.0009497322415972222
2017-10-26,0.0008936416942083333
2017-10-27,0.0011754456153333333
2017-10-28,0.001287014651388889
2017-10-29,0.005340890484871528
2017-10-30,0.015491839875628473
2017-10-31,0.010380825446819446
2017-11-01,0.0062303126937916665
2017-11-02,0.004189946385006945
2017-11-03,0.0031110626817499997
2017-11-04,0.0024389307602187497
2017-11-05,0.0021084731024479165
2017-11-06,0.0018761590917604166
2017-11-07,0.0018913724346979164
2017-11-08,0.0015970023537500001
2017-11-09,0.0014413820340243055
2017-11-10,0.0011780401336284722
2017-11-11,0.0010396543822986113
2017-11-12,0.0009645769674270833
2017-11-13,0.0008437175116770833
2017-11-14,0.0006324018189335665
2017-11-15,0.0005595903560625
2017-11-16,0.0005898679577118055
2017-11-17,0.0004972278532465278
2017-11-18,0.0005704544849930555
2017-11-19,0.0006028599421736111
2017-11-20,0.00048338764402083335
2017-11-21,0.0004787547554201389
2017-11-22,0.0005128215292951389
2017-11-23,0.0014135435098993057
2017-11-24,0.001168057065798611
2017-11-25,0.0008066612486597222
2017-11-26,0.0007400015669548611
2017-11-27,0.0006693390017222222
2017-11-28,0.0006373260334548611
2017-11-29,0.0005816319334305555
2017-11-30,0.0006957944743055556
2017-12-01,0.005943717627692307
2017-12-02,0.021388315409505265
2017-12-03,0.019192233847777778
2017-12-04,0.017367552289305557
2017-12-05,0.02334757392486111
2017-12-06,0.03865853428520834
2017-12-07,0.03762448134822917
2017-12-08,0.03350039076694444
2017-12-09,0.03934088935527972
2017-12-10,0.034954510555729165
2017-12-11,0.024976338187152777
2017-12-12,0.01847812429829861
2017-12-13,0.014087662903402777
2017-12-14,0.01145365838720139
2017-12-15,0.014147542289788194
2017-12-16,0.013295058307760416
2017-12-17,0.0133204236909375
2017-12-18,0.011946921849006944
2017-12-19,0.009242030639895834
2017-12-20,0.026513441938647887
2017-12-21,0.043232520216944445
2017-12-22,0.04163651073208333
2017-12-23,0.03645693974715278
2017-12-24,0.03574792338888889
2017-12-25,0.03697718979020834
2017-12-26,0.03913918829086806
2017-12-27,0.043943791628506944
2017-12-28,0.04626501427759582
2017-12-29,0.04762504992319445
2017-12-30,0.04351825138628472
2017-12-31,0.03707447525631944
2018-01-01,0.027792650215138888
2018-01-02,0.0207710904578125
2018-01-03,0.015393074626006944
2018-01-04,0.012886067983888888
2018-01-05,0.013867699060902778
2018-01-06,0.023889425804756944
2018-01-07,0.027650819529930554
2018-01-08,0.04902794343857639
2018-01-09,0.0543973548571875
2018-01-10,0.05403539533572917
2018-01-11,0.05075123395111111
2018-01-12,0.05504052841957597
2018-01-13,0.06664954047351916
2018-01-14,0.0656262216198611
2018-01-15,0.06365934081583333
2018-01-16,0.06495214869520832
2018-01-17,0.0661918441207639
2018-01-18,0.06977867980375001
2018-01-19,0.05900364039291666
2018-01-20,0.048908441047708334
2018-01-21,0.042255697884340276
2018-01-22,0.07056656668305555
2018-01-23,0.07030056854909722
2018-01-24,0.06017659717777778
2018-01-25,0.051001821874618054
2018-01-26,0.043970872474652783
2018-01-27,0.039513202567638885
2018-01-28,0.03601109345777778
2018-01-29,0.0270204868875
2018-01-30,0.021754788916770833
2018-01-31,0.017921314166909723
2018-02-01,0.01879335515736111
2018-02-02,0.024304870139754384
2018-02-03,0.018001609233402778
2018-02-04,0.014128492431770834
2018-02-05,0.012531390642222221
2018-02-06,0.010850744447486111
2018-02-07,0.009643658425215277
2018-02-08,0.01747342299732986
2018-02-09,0.03146741184527777
2018-02-10,0.03374534534086806
2018-02-11,0.033893222651666666
2018-02-12,0.028360576166354165
2018-02-13,0.026515072088437498
2018-02-14,0.021500201402569443
2018-02-15,0.021416634438402776
2018-02-16,0.020586960689965277
2018-02-17,0.016995059242881944
2018-02-18,0.03342950862594405
2018-02-19,0.043095954242430554
2018-02-20,0.035011469102430554
2018-02-21,0.026496296567534723
2018-02-22,0.019373550444444443
2018-02-23,0.015172920297708333
2018-02-24,0.012155004124392361
2018-02-25,0.010809257887434028
2018-02-26,0.02735897646566787
2018-02-27,0.02895737640267361
2018-02-28,0.03896126479325843
2018-03-01,0.07013226647490974
2018-03-02,0.061146592388611115
2018-03-03,0.05243701200871528
2018-03-04,0.045718421603437503
2018-03-05,0.04201430670819444
2018-03-06,0.04800749837534722
2018-03-07,0.05563042222326389
2018-03-08,0.04630874289364583
2018-03-09,0.04403031631555556
2018-03-10,0.0384336915046875
2018-03-11,0.0331924510890625
2018-03-12,0.033194981860833334
2018-03-13,0.02982200157232639
2018-03-14,0.03350974172840278
2018-03-15,0.03153352247486111
2018-03-16,0.030490406898854166
2018-03-17,0.05153972496467924
2018-03-18,0.07482622803680702
2018-03-19,0.06495850596397212
2018-03-20,0.055897845342187495
2018-03-21,0.04695579278756944
2018-03-22,0.05461443673094545
2018-03-23,0.06801665574205674
2018-03-24,0.09808517514045977
2018-03-25,0.08832995790704862
2018-03-26,0.08326236926178947
2018-03-27,0.07855715186418118
2018-03-28,0.070779255804375
2018-03-29,0.061727375525486114
2018-03-30,0.06697247487064394
2018-03-31,0.06607207115388888
2018-04-01,0.05705876491572917
2018-04-02,0.05099167898975695
2018-04-03,0.045840951160451386
2018-04-04,0.045947638339618055
2018-04-05,0.04536621787027778
2018-04-06,0.04953130218003472
2018-04-07,0.054840043681180554
2018-04-08,0.05435528539982639
2018-04-09,0.050652610505381945
2018-04-10,0.047307750194027776
2018-04-11,0.05439960605134058
2018-04-12,0.059248829117429576
2018-04-13,0.060704748839583336
2018-04-14,0.05455648824003472
2018-04-15,0.04550198002548611
2018-04-16,0.03672175753805555
2018-04-17,0.028741673545416666
2018-04-18,0.02301968438309028
2018-04-19,0.018496023692118054
2018-04-20,0.01788908446909408
2018-04-21,0.019634081928159724
2018-04-22,0.018518032539652778
2018-04-23,0.016371028001319444
2018-04-24,0.01663749588829861
2018-04-25,0.018261016631770835
2018-04-26,0.013172949882604167
2018-04-27,0.011124113551902778
2018-04-28,0.011159079472135416
2018-04-29,0.009847030243597222
2018-04-30,0.00868499262773611
2018-05-01,0.008678841862100694
2018-05-02,0.00783893830801736
2018-05-03,0.0065493722588090275
2018-05-04,0.0067108202908750005
2018-05-05,0.01653316311695139
2018-05-06,0.009493216886868057
2018-05-07,0.00961654034203125
2018-05-08,0.008654014873180555
2018-05-09,0.0076818403508611115
